_cid,buques,co2_t,ets_eur,fueleu_eur,ahorro_t,factura_eur,nombre,cuota_pct,cuota_acumulada_pct
5851601,19,171780.14332,9648116.136907225,1705618.7593425747,13372.511779813576,11353734.8962498,CONTSHIPS MANAGEMENT INC.,0.13018582804237408,58.17849610148298
1285711,14,136393.69366,9471847.354274662,1854658.1941871156,1900.3035505052758,11326505.548461778,Langh Ship Oy Ab,0.1298736069784484,58.30836970846143
1898909,32,184029.48371,9371482.973344935,1786158.1759823074,15842.983329903254,11157641.149327243,Columbia Shipmanagement (Singapore) Pte. Ltd.,0.12793734971781173,58.43630705817924
1252195,57,194228.11586,9298917.318497492,1822035.6960585585,4731.732475857878,11120953.01455605,Eastern Mediterranean Maritime Limited,0.1275166709501495,58.56382372912939
0318743,17,109585.63861,9230972.225314556,1695857.690438821,10417.931509899916,10926829.915753376,TIDEWATER MARINE AS,0.125290788754492,58.68911451788388
5926452,57,200473.33738,9111361.154987814,1814229.4415863503,6402.1935391215775,10925590.596574165,"COSCO SHIPPING BULK CO., LTD",0.12527657829467165,58.814391096178554
1475280,12,222173.84823,9413321.13754055,1376590.0456575335,22723.705594565614,10789911.183198085,Shell International Trading and Shipping Company Limited,0.12372083149063952,58.93811192766919
0096934,6,197416.14901,8909532.964842403,1873776.4059602986,42813.193645884,10783309.370802702,COTUNAV,0.12364513283983192,59.061757060509024
1190552,4,119251.63664,9297700.610056574,1388439.4262189413,11847.907067678003,10686140.036275515,Allseas Engineering B.V.,0.12253095584069072,59.18428801634971
5266703,25,202572.10359,9263278.900291417,1409625.2367266142,8906.552360945945,10672904.13701803,G-Marine Service Co Ltd,0.12237918846894327,59.30666720481865
0002510,5,196181.40649999998,8794859.980236053,1854952.1594849802,37387.53875144784,10649812.139721034,Stena Line Ltd,0.12211440768828097,59.42878161250693
5718762,16,145771.45342,8999542.0987756,1508142.268169493,2696.3244571565187,10507684.366945092,Stodig Ship Management AS,0.12048472177824919,59.54926633428518
0321889,12,112095.2898,9130169.729507893,1359164.3498346207,3690.0240400017224,10489334.079342514,Utkilen AS,0.1202743110712715,59.66954064535645
6018202,15,175473.80492999998,8559791.73920245,1683861.1161618128,18534.514015084715,10243652.855364261,CONBULK SHIPMANAGEMENT CORPORATION,0.1174572456852691,59.786997891041715
5269597,3,103714.3972,8810976.06997,1204074.8245293759,3531.6384708439336,10015050.894499376,Fjord Line Danmark A/S,0.11483601700243844,59.90183390804415
5290080,9,127858.41012,8498537.714565653,1470461.3014868367,8453.10201645169,9968999.01605249,Silversea SAM,0.1143079703302817,60.016141878374434
0017463,25,175144.01794,8407198.336818743,1478325.1437613533,5818.694731332407,9885523.480580097,Wallem Shipmanagement Ltd.,0.11335081113940226,60.12949268951384
5660132,14,226054.29037,9864805.060120808,0.0,8399.846554976539,9864805.060120808,TMS Cardiff Gas Ltd.,0.1131132466068612,60.2426059361207
6118989,11,222802.78466,9805075.480404735,0.0,13690.083547588009,9805075.480404735,Flex LNG Fleet Management AS,0.11242836670918732,60.355034302829885
1262585,14,153834.87215,8535351.643511545,1249142.9520484214,8455.943892791007,9784494.595559966,Navigazione Montanari SpA,0.11219237920729082,60.46722668203718
0110077,4,134513.90490999998,8030944.790831853,1671274.543002088,2184.2015487188005,9702219.33383394,HL Crewmanagement GmbH,0.1112489827678739,60.578475664805055
5435373,29,161033.42287,8260543.966956978,1362263.3363268522,3093.538028002511,9622807.30328383,BW Fleet Management Pte Ltd,0.11033841712157656,60.68881408192663
5895088,26,192395.10362,8697997.87029865,881774.7741839578,10066.537003040348,9579772.644482609,POS SM Co Ltd,0.10984496692727895,60.79865904885391
1644159,12,114472.54961,8247958.324982636,1288534.985512515,20927.789487353915,9536493.310495151,Augusta Due Srl,0.10934871120317,60.908007760057075
0315372,4,102524.44022,8380178.849102998,1112328.7028180307,17670.39624225824,9492507.551921029,Rederi Ab Eckero,0.1088443553718624,61.01685211542894
5630408,5,123867.59295,7966321.341520049,1503131.4636273114,13525.630510174387,9469452.805147361,CLDN RORO S.A.,0.10858000171850833,61.12543211714745
5280724,11,218764.63989,9451730.376822168,0.0,5661.487822259156,9451730.376822168,Bernhard Schulte Hellas SPLLC,0.10837679026188017,61.233808907409326
6070063,4,101499.16859,7876524.618631651,1500265.570739699,0.0,9376790.18937135,SHIPLUX XIII S.A.,0.10751750030610024,61.34132640771543
6214977,9,216162.33336999998,9363123.554219946,0.0,20018.78959156978,9363123.554219946,Capital Gas Ship Management Corp,0.10736079396849445,61.448687201683924
4010396,5,216121.1518,8141747.379955444,1049363.7740066391,9694.37621536439,9191111.153962083,VIKING LINE Abp,0.10538844064460955,61.554075642328534
0792139,38,103339.35066,8069580.806067903,1058188.7643396296,8627.40040684348,9127769.570407532,ESVAGT A/S,0.1046621442690188,61.658737786597555
0518393,30,161984.97801,7511369.0056036655,1543313.0092749852,12888.468768522707,9054682.014878651,Laskaridis Shipping Co Ltd,0.1038240972278409,61.7625618838254
0228303,23,98137.81329,7945514.843307734,1069442.877775401,12080.93758516397,9014957.721083134,Rohde Nielsen A/S,0.10336860481689197,61.86593048864229
1705289,14,119058.60339,7764379.186983014,1238501.8800265437,683.3128058995742,9002881.067009559,Histria Shipmanagement Srl,0.10323012974900315,61.96916061839129
5104797,28,146548.70049,7364434.082064959,1372701.3622846405,8619.292661469404,8737135.4443496,"COSCO SHIPPING SPECIALIZED CARRIERS CO.,LTD.",0.10018299906903191,62.069343617460326
1866351,26,159453.66089,7252630.994698119,1470066.957631407,5922.525165670587,8722697.952329526,Wah Kwong Ship Management (Hong Kong) Limited,0.10001745382152843,62.169361071281855
5878204,43,122409.4648,7679189.099213279,1020980.9403596962,2555.9196770765866,8700170.039572975,Vertom Bereederungs GmbH & Co. KG,0.09975914102815445,62.26912021231001
0243132,10,125492.6152,7485312.395002873,1207432.0509176808,0.0,8692744.445920553,Lundqvist Rederierna AB,0.0996739966182153,62.36879420892822
5293699,4,136346.37602,7238420.332197042,1444191.0922212745,7566.845179620904,8682611.424418317,Visemar di Navigazione Srl,0.09955780790966305,62.46835201683788
5889963,8,107106.58562,7168058.578503295,1444367.8540513522,3622.5455755694297,8612426.432554647,Contarga Ltd.,0.09875304266145059,62.56710505949933
1644321,11,144094.10040999998,7096499.907304516,1438592.3432731782,8324.800855159905,8535092.250577694,Eurobulk Ltd,0.09786630234131374,62.66497136184065
5638037,23,159376.55021,7213474.667975814,1318757.3628955667,3955.2277641370947,8532232.03087138,Berge Bulk Maritime Pte. Ltd,0.09783350607874004,62.76280486791939
1844851,9,118776.5725,7206233.170821676,1308433.0245707834,261.06181738153623,8514666.19539246,STARGATE SHIPMANAGEMENT GmbH,0.09763209016952812,62.86043695808892
0343225,5,171246.38491999998,8080152.2190859085,337127.2453153162,32049.932261278107,8417279.464401225,"Empresa Naviera Elcano, S.A.",0.09651542042778334,62.956952378516704
5816638,9,153404.13539,7457530.288515313,939184.848475977,2172.836133524634,8396715.13699129,Thenamaris LNG Inc,0.09627962277912755,63.05323200129583
5200153,14,103162.12408000001,6994763.200486507,1269789.7339500494,4747.111492206774,8264552.934436557,Christiania Ship Management,0.09476420552368547,63.14799620681952
5801251,4,123979.75940000001,7493254.4841512265,729477.2734653536,3827.1796445344835,8222731.75761658,AdMare Ship Management AB,0.09428466953101283,63.242280876350534
1765640,14,121724.73038000001,6809649.2313290285,1383166.0131371429,15185.88014488817,8192815.244466172,Cosmoship Management S.A.,0.09394163650512168,63.336222512855656
1762194,3,129632.95478,6786503.373303328,1310636.0160020005,2175.449348115785,8097139.389305328,Fred. Olsen Cruise Lines Limited,0.09284458425389368,63.42906709710955
1038966,9,157730.94157,7730553.865211179,347308.8111142899,49231.830815975336,8077862.676325468,HYPROC SHIPPING COMPANY SPA,0.0926235508350099,63.52169064794456
1420931,9,131942.53637,6706800.898497667,1364365.5364975946,2027.1248022030884,8071166.434995262,ATLANTIC CONTAINER LINE AB,0.09254676942956837,63.61423741737413
1025259,12,180427.21305000002,7912862.398694787,87913.9471893415,826.0163635854823,8000776.3458841285,SK shipping Co Ltd,0.09173965246579849,63.705977069839925
1694116,5,149102.81962,6579981.679797189,1394577.302966829,14686.868249351055,7974558.982764019,Stena Line BV,0.09143903516602285,63.79741610500595
0280765,20,148624.9912,6604930.93843161,1357596.3235496278,10982.124196653085,7962527.261981238,Seatrade Groningen B.V.,0.09130107531869558,63.88871718032465
5204289,14,95073.13397,6865578.546123311,1095488.209310958,6496.702073610244,7961066.755434269,Myklebusthaug Management AS,0.09128432864846626,63.98000150897311
5255071,16,146990.30526,6551398.061644797,1361653.949040152,3365.3556331484115,7913052.010684949,Associated Maritime Company (Hong Kong) Limited,0.09073377507639914,64.0707352840495
5794448,6,89020.10533,6668499.801694745,1135959.4938653568,2358.843999098478,7804459.295560102,OSM Ship management Finland Oy,0.08948861366765713,64.16022389771716
5729824,13,97918.26379,6624844.514234699,1121973.8808235761,9024.684102991798,7746818.395058275,YMN Tanker Deniz Isletmeciligi,0.08882768328399834,64.24905158100115
0985136,4,125982.58639,6375224.609544494,1365190.398478255,2280.5219574821353,7740415.008022749,COSIARMA S.P.A.,0.08875425984659088,64.33780584084775
5096748,19,104554.93433,6595376.068111488,1107925.6086564604,2668.7629919333854,7703301.676767948,BW Epic Kosan Maritime Pte. Ltd.,0.08832870562985352,64.4261345464776
5202526,3,100101.34719,6333946.743089008,1362444.5493872806,4193.047922120761,7696391.292476289,MALTA MOTORWAYS OF THE SEA LIMITED,0.08824946878758783,64.5143840152652
0098136,13,133263.97874,6466738.534238827,1209355.3730886292,6005.547017373092,7676093.907327456,General National Maritime Transport Company,0.08801673199067983,64.60240074725587
0405526,10,83229.91058,6776521.584223375,887344.8491862986,954.3494916938488,7663866.433409673,Terntank Rederi A/S,0.08787652757060138,64.69027727482647
6296912,20,91556.1376,6763982.896448314,892808.9671449647,4942.29987561456,7656791.863593278,Longship Management B.V.,0.08779540812065763,64.77807268294713
0979251,26,138906.2465,6417313.245126541,1053696.0104756854,3072.1047968898883,7471009.255602226,"MMS CO., LTD.",0.08566516086033311,64.86373784380746
0036202,18,88394.79291,6369295.347607791,1086377.5969723675,5866.853387432768,7455672.944580159,Arklow Shipping ULC,0.08548930944511444,64.94922715325256
0284944,16,100000.77922,6378772.768560598,1023412.2098873958,7038.540016103437,7402184.978447993,Sloman Neptun Schiffahrts-AG,0.08487599803482966,65.0341031512874
1882951,32,135544.4021,6278080.184829102,1122489.238561195,9278.957389499172,7400569.423390297,STEALTH MARITIME CORP. S.A.,0.08485747352506648,65.11896062481246
6089430,20,133483.24167,6104847.358607014,1284101.8888908916,7084.601137178246,7388949.247497905,"Dalian Dongrong Ship Management Co.,Ltd.",0.0847242325929527,65.2036848574054
5630629,7,130832.25708,6248370.7116804775,1117922.9675181403,7899.5844499506875,7366293.679198618,Ibaizabal Tankers SL,0.08446445605723427,65.28814931346264
5575869,21,104587.86733,6223158.428823576,1056268.0497236596,2725.5246884598255,7279426.478547236,ForestWave Navigation BV,0.08346840686726607,65.37161772032991
6100545,23,128525.62484,6226799.069007286,961516.4702926363,5596.6520693390075,7188315.539299922,SEACON SHIPS MANAGEMENT PTE. LTD.,0.0824236975114445,65.45404141784135
6376154,13,281845.60092,6562167.909888307,612000.9839737642,4158.218098441897,7174168.8938620705,CMA SHIPS GERMANY GMBH,0.08226148721085375,65.53630290505221
5160571,25,126284.97918,5918627.611684922,1205590.361420822,2916.148770409731,7124217.973105744,SAGA SHIPHOLDING (NORWAY) AS,0.08168873277898045,65.6179916378312
1652600,22,106654.80278,6197802.434004182,918853.175876326,5941.805919797373,7116655.609880508,BESIKTAS LIKID TASIMACILIK DENIZCILIK TICARET A.S.,0.08160202012209433,65.69959365795329
0731472,9,81996.3595,6031474.400765327,1079259.216093641,12759.93056577905,7110733.616858968,MARNAVI SPA,0.08153411651396754,65.78112777446725
1039244,12,155163.65984,6794765.3269964205,251973.1962385232,2578.691964670795,7046738.523234944,Northern Marine Management Ltd,0.08080032676722573,65.86192810123448
0080148,3,184375.15445,5847073.212834039,1197838.3115483301,17331.389978631993,7044911.524382369,MINOAN LINES SHIPPING S.A.,0.08077937777021034,65.9427074790047
1224793,11,135069.21962,6113178.510913244,927995.430762474,4219.2847228153705,7041173.941675719,Western Shipping Pte Ltd,0.0807365213618136,66.02344400036651
6139857,3,75206.31948,5717079.1027365755,1250018.589988002,527.7489473872505,6967097.692724578,SCA Shipping AB,0.07988713762191647,66.10333113798842
1082544,11,118553.35276,5792322.010077893,1173007.5045082388,3780.401338274238,6965329.514586132,ENESEL S.A.,0.07986686308343344,66.18319800107186
1314037,22,115595.95701,5811844.793904659,1130116.4205420276,3162.0202441545425,6941961.214446687,MTM Ship Management Pte Ltd,0.07959891411937924,66.26279691519123
5807440,10,148631.75222,6647170.822265308,240667.1264257899,4084.1880932235404,6887837.948691098,"H-LINE SHIPPING CO., LTD.",0.07897831814517903,66.3417752333364
5634096,4,111381.67374,5740412.538838029,1146358.736733269,787.988676893906,6886771.275571298,Adria Ferries SpA,0.07896608730443626,66.42074132064084
6134547,4,89364.34677999999,5555825.333440072,1212196.4599319745,10297.05182969314,6768021.793372046,Virgin Cruises Intermediate Limited,0.07760446491224714,66.49834578555308
5103459,15,93029.61099,5669885.076834262,1000262.6132615253,6645.33522172602,6670147.690095788,d'Amico Tankers D.A.C.,0.07648220679231049,66.57482799234539
5385561,6,79676.54537,5511124.143952076,1002270.6608919804,415.8760545029213,6513394.804844057,Danz Shipping GmbH & Co. KG,0.074684824314121,66.64951281665951
5659188,28,119200.96591,5422858.957962971,1075677.4912990464,2529.120353178179,6498536.449262017,Union Marine Mgmt Serv Pte Ltd,0.07451445330031171,66.72402726995982
5533765,10,107921.38004,5441042.387485106,1041793.8525011373,8549.504200886127,6482836.239986243,Vineta Bereederungsgesellschaft mbH,0.07433442930259795,66.79836169926241
6355391,4,118784.19559999999,5282136.458982109,1147882.6708755814,2675.9030955741723,6430019.129857691,Enesel Dry SA,0.07372881015790911,66.87209050942032
5865512,14,103616.40852,5555886.838598738,862150.6967478958,2041.1903147404091,6418037.535346635,Hartmann Gas Carriers Germany GmbH & Co. KG,0.07359142507564818,66.94568193449597
5463708,12,107670.87109,5316316.020326105,1083003.3706099787,8270.613843959058,6399319.390936084,YASA TANKER ISLETMECILIGI A.S.,0.07337679639603112,67.019058730892
0098048,10,139552.97587,6217415.81131571,125483.89079491029,7954.53799868222,6342899.70211062,Gazocean SA,0.07272986884533923,67.09178859973734
6437222,5,145052.33557,6296140.801127702,0.0,3144.0798852991106,6296140.801127702,Venture Global Ship Management Ltd.,0.07219371520969081,67.16398231494703
5596493,13,80284.652,5502034.329192216,721497.8246934004,17450.34256002485,6223532.153885616,Subsea 7 Int'l Contracting Ltd,0.07136115949559096,67.23534347444263
6136013,5,95403.8621,5161149.714721143,1045476.7583427987,1550.6086390099636,6206626.473063942,Dioryx Maritime Services Corporation,0.0711673131466581,67.30651078758929
1242256,11,113571.07602000001,5118501.774513839,1077089.345639066,3544.127182577341,6195591.120152905,Solvang ASA,0.07104077799592654,67.37755156558522
5974271,6,117927.4163,5843596.444250038,330289.77937057865,3982.8834736408594,6173886.223620617,Lauterjung Shipmanagement GmbH & Co. KG,0.07079190218955525,67.44834346777478
0540689,8,110988.55703,5169041.210231286,1004459.460475861,1763.6201029772583,6173500.670707147,Valles Steamship (Canada) Ltd,0.07078748130728585,67.51913094908207
2083081,4,61745.416,5096925.303042589,1044945.7690707115,3325.657585208168,6141871.0721133,Scandlines Deutschland GmbH,0.070424805454695,67.58955575453676
0603081,19,102253.86776,5142027.134949113,991851.8094901385,11700.90136613873,6133878.944439252,Chinese-Polish Joint Stock Shipping Company,0.07033316497087412,67.65988891950764
0101856,34,109236.11145,5061021.565150916,942533.7993186829,113.31342444635052,6003555.364469599,Navigation Maritime Bulgare,0.06883882999416087,67.7287277495018
1112028,14,79466.97175,4888917.96320956,1107826.987941991,3133.1089492923875,5996744.951151552,Furetank Rederi AB,0.06876073945345135,67.79748848895525
6074503,6,137755.11103,5990210.979076447,0.0,887.8232165100334,5990210.979076447,ALPHA GAS S.A.,0.06868581868308139,67.86617430763833
0519171,18,108518.07211,4984078.456193311,990355.1063417748,6440.867801568753,5974433.562535086,Golden Union Shipping Co SA,0.06850490940031445,67.93467921703865
1042552,3,102748.60288,4995598.368673499,917830.5739671476,4224.485088934255,5913428.942640646,Smyril Line,0.06780540945356203,68.0024846264922
5135600,11,101518.75884,4904365.043531387,965422.6561468733,5881.822328231231,5869787.699678261,Oman Ship Management Company LLC,0.06730500395671242,68.06978963044892
1681296,21,105417.23551,4949126.976988208,904816.7037630965,6132.832329040311,5853943.680751304,"Cido Shipping Korea Co., Ltd.",0.06712333098809253,68.13691296143702
5062675,8,132626.56941,5443866.847807766,404318.1459230315,9789.776583307845,5848184.993730797,United European Car Carriers Unipessoal Lda,0.06705729990272263,68.20397026133975
6207710,2,88293.7484,5101991.287346326,705893.8653408332,3906.415639980997,5807885.152687159,WAKE ASSET CO LTD,0.06659520806913798,68.27056546940888
5575771,17,100425.51659,4805427.888457735,982353.6189611227,6577.958883804208,5787781.507418858,WILHELMSEN LINES SHIPOWNING MALTA LIMITED,0.06636469276031318,68.3369301621692
0023334,17,104069.39156999999,4856902.976010158,927933.0641138605,5545.830673214283,5784836.040124018,Enterprises Shipping & Trading,0.06633091901957901,68.40326108118877
1366389,5,99549.29506,4791402.639398797,961470.5832569483,5333.79026242802,5752873.222655745,Gungen Denizcilik ve Ticaret A.S.,0.0659644223648043,68.46922550355357
0099854,8,100066.61461,4870561.92879355,878948.6767652582,667.948372953537,5749510.605558808,Tankerska Plovidba dd,0.06592586544101187,68.53515136899459
5571441,22,108367.07415,4888538.409827451,792607.5779704968,7458.668072318583,5681145.987797948,Gearbulk Norway AS,0.0651419732281562,68.60029334222274
1570456,10,99073.40827,4802531.95359829,860152.5533795144,3849.3086428611414,5662684.506977804,World Tankers Management Pte,0.06493028754151463,68.66522362976426
1249412,3,110505.18570999999,4957064.683348175,700671.0369276567,10767.665206216854,5657735.720275832,Entreprise Nationale de Transport Maritime de Voyageurs,0.06487354305166275,68.73009717281592
6393581,14,73063.48078,4937951.231057908,707843.8985282178,14757.356839660448,5645795.129586127,Aurora Offshore Management AS,0.06473662813331567,68.79483380094923
5507300,22,98735.09487,4653106.879048268,951301.4869698936,1317.0597146373084,5604408.366018162,"TIAN JIN COSBULK SHIP MANAGEMENT CO.,LTD",0.06426207327235364,68.8590958742216
5780435,2,62266.66996,4664440.847971962,928973.5613045521,2216.7289492178716,5593414.409276514,Optimum Shipmanagement Services SA,0.06413601278433342,68.92323188700593
5810951,4,128618.84976,5580878.265111492,0.0,1321.6819240054688,5580878.265111492,Hyundai LNG Shipping Co Ltd,0.06399226904507094,68.987224156051
0204339,8,61040.48586,5021755.023066866,541603.6084107269,1969.675104202636,5563358.631477593,ESL Shipping Oy,0.06379138290209947,69.0510155389531
2057932,4,73972.65169999999,4554239.466294786,1005015.9831175983,1471.4321757038083,5559255.449412384,Carnival Corp,0.06374433440575451,69.11475987335885
1839047,7,273928.77966,4772725.36078146,770707.2534691382,13547.440548709745,5543432.6142505985,HELLENIC SEAWAYS SINGLE MEMBER MARITIME SA,0.06356290433746963,69.17832277769632
0783281,17,93812.4515,4598231.5131459795,917078.86730575,3639.440420962328,5515310.3804517295,Grieg Star AS,0.06324044513554514,69.24156322283187
6083206,8,126499.77519,5486445.497651371,0.0,190.96140186651368,5486445.497651371,Celsius Tech Limited,0.06290947046482669,69.3044726932967
5708001,12,102046.36661,4517109.431178998,958786.0591764898,5600.86603105607,5475895.490355488,BRIGHT STAR SHIP MANAGEMENT INC.,0.06278850045379347,69.3672611937505
0208451,17,98879.81835999999,4527556.188316363,923970.7717224462,753.5118044224507,5451526.960038809,"FUKUJIN KISEN CO., LTD.",0.06250908250662082,69.42977027625712
5526953,1,52887.44236,4493011.571878026,954840.3151420463,0.0,5447851.887020073,Cartour S.R.L.,0.06246694285579822,69.49223721911291
0102678,3,89415.86912,4482146.117850573,939248.1963469957,0.0,5421394.314197568,Polish Ocean Lines,0.062163571228984305,69.55440079034189
1641287,5,101081.60594000001,4408292.292768562,951221.7288569326,0.0,5359514.021625495,Ulusoy Ro/Ro Isletmeleri,0.06145403051823011,69.61585482086012
5439331,6,89429.33483,4461695.818254808,894045.7117057781,2313.748085408502,5355741.529960586,Central Mare Inc,0.06141077383171533,69.67726559469183
1828759,5,151726.6679,4669050.502363724,681137.8766175538,18389.898366159883,5350188.378981277,V.Ships Leisure SAM,0.06134709949326267,69.7386126941851
5713201,3,55777.15444,4727286.197741862,619904.9518127566,9392.825066130124,5347191.149554619,Seaway 7 Offshore Contractors B.V.,0.061312732230127835,69.79992542641521
5268846,6,121336.65776,5337995.118198321,0.0,17108.41534409982,5337995.118198321,NYK LNG Shipmanagement (UK) Ltd.,0.06120728737275155,69.86113271378797
0057027,2,75527.17046,4476846.225685345,859227.7552185494,674.5626049030764,5336073.980903895,Alvina Shipping A/S,0.06118525895199455,69.92231797273996
5713378,17,95347.25132,4598762.1941447435,727444.0236790037,2413.6158908387524,5326206.217823748,"Seacon Ships Management Co., Limited",0.06107211178771302,69.98339008452767
1313802,5,88462.37448,4437698.913455686,875411.664749551,1818.5485127082184,5313110.578205236,V.Ships Norway AS,0.06092195268121111,70.04431203720888
6204644,6,63638.652,4556357.765024344,720360.3850569414,5087.564707290579,5276718.150081286,Navalmed Ship Management Srl,0.06050466458763814,70.10481670179652
